filename,duration,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfccs_mean1,mfccs_var1,mfccs_mean2,mfccs_var2,mfccs_mean3,mfccs_var3,mfccs_mean4,mfccs_var4,mfccs_mean5,mfccs_var5,mfccs_mean6,mfccs_var6,mfccs_mean7,mfccs_var7,mfccs_mean8,mfccs_var8,mfccs_mean9,mfccs_var9,mfccs_mean10,mfccs_var10,mfccs_mean11,mfccs_var11,mfccs_mean12,mfccs_var12,mfccs_mean13,mfccs_var13,mfccs_mean14,mfccs_var14,mfccs_mean15,mfccs_var15,mfccs_mean16,mfccs_var16,mfccs_mean17,mfccs_var17,mfccs_mean18,mfccs_var18,mfccs_mean19,mfccs_var19,mfccs_mean20,mfccs_var20
.\wav-Data\Blues\Blues\Cleanin Up Christmas.wav,232.24598639455783,0.3814527094364166,0.08568065613508224,0.09760192036628723,0.00205987598747015,545.9295118950165,16272.851834977833,602.8597831558398,25245.972522868175,959.8850984353131,64879.63327493596,0.029355548804108768,0.00023519730796581139,-8.558603212804883e-07,0.008264084346592426,1.5287874703062698e-05,0.0011445431737229228,123.046875,-280.7166442871094,4419.67236328125,203.99746704101562,1568.5230712890625,3.2006936073303223,382.0745544433594,1.4558840990066528,128.12501525878906,16.936506271362305,67.2540512084961,-6.176580429077148,114.28929138183594,-2.6499922275543213,42.052162170410156,1.3853899240493774,43.199398040771484,-7.168060302734375,74.8503189086914,-9.279528617858887,73.57393646240234,-6.545979022979736,59.72458267211914,-7.283194065093994,52.56315612792969,-8.284501075744629,57.447776794433594,-5.729642391204834,32.510093688964844,-4.3936357498168945,31.85067367553711,-5.978071689605713,47.316650390625,-6.855922698974609,42.62269592285156,-3.983527183532715,59.14340591430664,-0.2992212176322937,49.79685592651367,-2.898451328277588,76.61173248291016
.\wav-Data\Blues\Blues\Cleopha.wav,180.51192743764173,0.28788724541664124,0.09341482818126678,0.12544187903404236,0.0018081370508298278,645.012735590431,21993.419928405907,720.8227502822886,38680.48444683221,1058.1263690715434,88920.07198318027,0.0370481435892283,0.0002527329770888231,-8.668041004966653e-07,0.015767108649015427,-2.1765117708127946e-05,0.00041473002056591213,117.45383522727273,-273.0555419921875,5174.74609375,192.4556884765625,1266.235595703125,-13.755353927612305,202.5220184326172,19.193283081054688,169.14393615722656,6.281977653503418,209.85848999023438,-12.78634262084961,120.9656753540039,-3.676596164703369,101.75975036621094,-8.203104019165039,109.13800048828125,-15.512962341308594,105.56327819824219,-16.19605255126953,112.35181427001953,-12.738216400146484,135.8974609375,-7.273313045501709,100.50627899169922,-3.1274139881134033,92.52224731445312,-2.763906240463257,99.25165557861328,-3.733907461166382,117.65731048583984,-4.144522190093994,81.00586700439453,-5.106720924377441,72.72847747802734,-7.907527923583984,89.9338607788086,-4.655031681060791,128.01547241210938,-0.8699164986610413,149.3347625732422
.\wav-Data\Blues\Blues\Combination March.wav,172.51265306122448,0.2795279622077942,0.0946316346526146,0.12184779345989227,0.0020283355843275785,659.8459380358621,27950.761458057623,723.8914478977199,44792.83275297023,1072.002840311659,128218.02147392537,0.03886731893506057,0.000356566530521004,-1.0664075489330571e-06,0.015122066251933575,-2.4704170300537953e-06,0.000401507830247283,117.45383522727273,-280.60748291015625,6862.0712890625,188.66685485839844,1756.6448974609375,-13.46097183227539,276.2479553222656,20.21521759033203,151.7639617919922,5.21044397354126,190.29029846191406,-15.196953773498535,155.9182586669922,-5.965367317199707,97.3970718383789,-7.9266676902771,111.85710906982422,-15.939308166503906,125.9879379272461,-18.36949920654297,124.66767120361328,-13.86415958404541,132.60076904296875,-9.73388385772705,105.88068389892578,-6.190799713134766,111.17547607421875,-3.5773463249206543,118.7724838256836,-4.0194807052612305,119.76953125,-5.087836265563965,96.87516784667969,-3.6612255573272705,93.7109603881836,-3.498412847518921,114.94998168945312,-5.638319969177246,140.76625061035156,-8.406943321228027,165.15972900390625
.\wav-Data\Blues\Blues\Come To Mama.wav,183.68145124716554,0.35710835456848145,0.09975951164960861,0.089903324842453,0.004932738840579987,564.5085018478796,49802.30523914071,660.0536039704091,103561.11700833686,1034.4742949640927,223564.26754030335,0.029716151264852737,0.0005456973623578365,-2.444942310830811e-06,0.009775996208190918,-4.17287219534046e-06,0.0009282567771151662,198.76802884615384,-317.5638427734375,9915.3837890625,168.18531799316406,4572.546875,8.878355979919434,454.4530944824219,0.3747720718383789,161.38438415527344,10.978536605834961,110.42755126953125,0.2701672613620758,95.77723693847656,3.916614294052124,85.76205444335938,4.8441162109375,61.9100341796875,-3.118295431137085,47.65522766113281,-6.713079452514648,50.45893859863281,-5.159886360168457,54.105831146240234,-3.2263901233673096,43.23558044433594,-2.4088282585144043,61.95086669921875,-4.495310306549072,42.8951416015625,-7.177908897399902,41.658016204833984,-7.193946361541748,44.47929382324219,-6.387229919433594,73.2773208618164,-6.752228736877441,84.92241668701172,-7.639606952667236,127.69159698486328,-7.645226001739502,120.07653045654297
.\wav-Data\Blues\Blues\Cool Yule.wav,154.64489795918368,0.3543412387371063,0.0872112587094307,0.10973439365625381,0.002526263939216733,573.8529217644162,20361.02108578494,633.1353928978912,38604.56702851829,1018.4403361509627,98253.41657984357,0.03228337348464945,0.00037332243396094296,-7.629408287357364e-07,0.011483362875878811,-3.591337735997513e-05,0.0007947733975015581,151.99908088235293,-261.40673828125,4262.6025390625,198.32998657226562,1697.98583984375,4.361173152923584,366.3919372558594,0.8792568445205688,112.11727142333984,15.471244812011719,88.29483032226562,-6.23921012878418,102.73257446289062,-2.9663496017456055,58.679420471191406,1.2651020288467407,51.102970123291016,-7.780114650726318,58.056251525878906,-10.007866859436035,80.64766693115234,-6.690654277801514,53.56443405151367,-7.058862686157227,48.417598724365234,-7.512453079223633,67.77723693847656,-6.27793550491333,38.26702880859375,-6.73507833480835,34.93529510498047,-7.417839527130127,52.003013610839844,-4.301558971405029,44.992042541503906,-1.3385980129241943,59.06419372558594,-4.103068828582764,62.20317459106445,-7.393899440765381,110.16365814208984
.\wav-Data\Blues\Blues\Country Club - Ragtime Two-Step  (LP Version).wav,273.85614512471653,0.24162130057811737,0.09288562089204788,0.1483297497034073,0.006433375645428896,720.2875848159168,34614.261431986735,715.6930978101532,49890.09280949401,1103.6054136915802,115840.07070326856,0.04662458768281051,0.0003533074047075185,-1.0820994020832586e-06,0.02226804941892624,-9.8076534413849e-06,0.00225277547724545,151.99908088235293,-257.1796875,6465.49462890625,165.70809936523438,1756.2943115234375,-0.9428439736366272,355.91827392578125,4.091304779052734,209.18850708007812,0.5306419730186462,138.45175170898438,-15.834455490112305,135.72325134277344,-11.536979675292969,127.16735076904297,-9.06682300567627,102.56465911865234,-14.096742630004883,134.6357421875,-12.446791648864746,174.27392578125,-7.685225486755371,150.9215545654297,-4.253048896789551,157.2667694091797,-2.9726884365081787,122.88908386230469,-5.635112762451172,105.98382568359375,-5.684669017791748,115.49613952636719,-4.635248184204102,109.43952941894531,-3.846590757369995,100.97396850585938,-2.6106622219085693,87.4897689819336,-0.3522107005119324,87.83109283447266,1.2051829099655151,118.7459487915039
.\wav-Data\Blues\Blues\Crazy.wav,248.03555555555556,0.7742584347724915,0.08979374170303345,0.011184332892298698,0.0006969237583689392,122.99746360673663,66859.34938222305,124.79993856387863,83048.53233198718,209.76581011083613,249552.7015775476,0.008376379601352617,0.0006192145811075177,-2.455627873132471e-05,0.0007294797105714679,-1.9204933323635487e-06,1.889529994514305e-05,75.99954044117646,-583.49951171875,10068.787109375,40.839263916015625,6550.34716796875,3.202169179916382,107.69099426269531,-0.16433894634246826,19.804473876953125,2.6026535034179688,43.360416412353516,-1.7112475633621216,41.579002380371094,-2.4374048709869385,43.82175064086914,-2.3787214756011963,42.808380126953125,-4.710539817810059,114.70084381103516,-5.320444107055664,136.57723999023438,-3.1130948066711426,58.53223419189453,-1.4438705444335938,28.957124710083008,-1.9034298658370972,30.521953582763672,-2.812635660171509,46.59120559692383,-2.682591199874878,44.0006103515625,-1.899675965309143,30.705007553100586,-1.5392279624938965,23.17133140563965,-1.6444374322891235,27.370433807373047,-1.849368929862976,36.89838790893555,-1.3662517070770264,29.946725845336914
.\wav-Data\Blues\Blues\Cry Like I Cried (LP Version).wav,178.4453514739229,0.31043949723243713,0.09831711649894714,0.06864801794290543,0.0018887990154325962,585.6100301707901,20842.804528738496,556.5660904396127,35508.483471730986,885.4178006531762,102347.98866685796,0.03859816905331122,0.0003878960629309403,-1.7983097677642945e-06,0.005639621056616306,-2.0304350982769392e-05,0.00021394842769950628,112.34714673913044,-355.2287292480469,5363.3193359375,186.4064178466797,1822.107177734375,8.401856422424316,340.7810974121094,5.623327255249023,120.04629516601562,7.6338958740234375,83.15385437011719,-19.698219299316406,78.2454605102539,-17.612878799438477,95.82756042480469,-15.2164306640625,42.21016311645508,-20.215099334716797,74.80364990234375,-19.700632095336914,110.84576416015625,-17.498760223388672,58.93974304199219,-15.5432767868042,87.30964660644531,-13.298656463623047,50.95587921142578,-11.728249549865723,59.39596176147461,-9.219536781311035,44.585731506347656,-6.336208820343018,53.3659553527832,-4.960799217224121,69.59101104736328,-1.9650527238845825,49.73313522338867,2.0423896312713623,65.97087860107422,4.662526607513428,79.96327209472656
.\wav-Data\Blues\Blues\Cuttin in.wav,177.26113378684806,0.23782415688037872,0.0903904065489769,0.052263226360082626,0.0008803373202681541,658.2311462103225,108670.52126540126,670.9251459953797,206645.95028690872,1089.4616243553537,776981.4082118415,0.04694279019318926,0.002304493743470092,-2.5833612653514137e-06,0.003381543094292283,-6.3671245698060375e-06,5.488946408149786e-05,83.35433467741936,-393.7706604003906,6276.17724609375,166.16317749023438,2705.49462890625,8.672137260437012,263.842041015625,4.195242881774902,118.18473815917969,8.288712501525879,112.27961730957031,-14.072937965393066,165.83670043945312,-15.408059120178223,128.35281372070312,-13.816792488098145,78.66726684570312,-19.448854446411133,90.06905364990234,-21.38551139831543,112.85319519042969,-17.091230392456055,79.76707458496094,-12.890755653381348,102.25318145751953,-11.294072151184082,65.90255737304688,-9.496692657470703,71.53675842285156,-5.007343769073486,65.8935317993164,-1.0730055570602417,90.39068603515625,0.2751410901546478,101.373291015625,0.2837735116481781,120.49744415283203,-3.577331066131592,117.8950424194336,-6.773224830627441,105.06452941894531
.\wav-Data\Blues\Blues\Didnt You Used To Be Somebody.wav,243.1245351473923,0.23033210635185242,0.09455332905054092,0.06320884823799133,0.0015157886082306504,720.8271976547774,169804.0609971848,767.9181711051772,293033.2276492485,1231.6401983193164,1205422.179454617,0.05140560275105052,0.0035097798905870618,-2.979184500873089e-06,0.005074802320450544,-9.809564289753325e-06,0.0001258548436453566,135.99917763157896,-365.79766845703125,7239.30224609375,141.08993530273438,3361.681884765625,9.913920402526855,234.7628173828125,7.08679723739624,79.43145751953125,5.852449893951416,92.89774322509766,-14.825098991394043,79.56712341308594,-12.666840553283691,79.72122192382812,-12.163952827453613,88.83140563964844,-20.174020767211914,140.9381866455078,-20.57270622253418,132.116943359375,-14.524563789367676,94.0880355834961,-9.324767112731934,75.06251525878906,-8.113945960998535,72.17869567871094,-7.811971664428711,87.94104766845703,-5.157735347747803,106.811279296875,-3.784640312194824,104.67230987548828,-3.8854739665985107,131.03457641601562,-1.8904482126235962,133.64495849609375,-1.4307007789611816,123.4468765258789,-4.326485633850098,122.14937591552734
.\wav-Data\Blues\Blues\Dirt Road To Your Heart.wav,200.5043083900227,0.26235511898994446,0.089858777821064,0.12632232904434204,0.004331809002906084,607.9907285127861,46959.54923745077,659.9471782716577,89590.8785792286,1018.8364245373654,267845.11263854324,0.03715200631802918,0.0006568569386391839,-8.102887818495219e-07,0.018567822873592377,-4.268181146471761e-05,0.00043761299457401037,58.72691761363637,-289.3716125488281,5969.005859375,180.68154907226562,2145.3564453125,-0.03732303902506828,279.7362060546875,7.874204635620117,173.00314331054688,15.347681999206543,176.5555877685547,-4.957880020141602,84.91472625732422,-2.021233081817627,74.44358825683594,-6.575866222381592,60.491825103759766,-15.554468154907227,92.01431274414062,-15.073151588439941,94.76881408691406,-11.137685775756836,99.63362121582031,-7.232358455657959,72.77658081054688,-4.802135944366455,66.81834411621094,-6.265822887420654,74.15192413330078,-6.675399303436279,73.65525817871094,-6.0628437995910645,56.68345260620117,-9.370452880859375,55.7377815246582,-6.66547155380249,125.88153076171875,1.936720609664917,127.31103515625,2.8628714084625244,65.80506896972656
.\wav-Data\Blues\Blues\Dont Ask My (To Be Lonely) (Live in Pittsburg).wav,259.308843537415,0.29977214336395264,0.10942785441875458,0.05373510345816612,0.002307532588019967,668.766452770442,106308.54970190907,797.1348909054492,150197.2617285672,1108.0421775664845,555033.0011840492,0.03778618317962034,0.000835109899652234,-3.7820625493623083e-06,0.004628168884664774,-1.2580605471157469e-05,0.00012289748701732606,63.02400914634146,-374.4676208496094,11535.8564453125,144.55899047851562,3650.381103515625,1.978784203529358,271.1730041503906,12.133776664733887,232.17630004882812,6.253152370452881,175.79591369628906,-3.634633779525757,68.44789123535156,-5.671020030975342,84.18050384521484,-8.069087028503418,60.619632720947266,-15.717171669006348,119.19367980957031,-16.934904098510742,166.63162231445312,-11.510052680969238,131.85089111328125,-7.714493274688721,146.903076171875,-5.5617170333862305,157.74493408203125,-4.6659440994262695,113.40181732177734,-7.526241302490234,76.19384002685547,-8.471902847290039,92.72235107421875,-7.626919746398926,115.42864990234375,-5.128355026245117,90.22086334228516,-2.1097700595855713,122.71470642089844,-2.5419981479644775,118.30106353759766
.\wav-Data\Blues\Blues\Dont It Make My Brown Eyes Blue.wav,199.65678004535147,0.2870517671108246,0.1042473241686821,0.052007466554641724,0.001062792376615107,566.2873040911371,26413.474971369567,535.3878552225585,43631.17576713241,841.7393959099531,119133.27645260916,0.03691392621961856,0.0003170603399160881,-3.7917129702691454e-06,0.0034115866292268038,-9.06452078197617e-06,7.288759661605582e-05,258.3984375,-407.4646911621094,6015.16650390625,165.5264129638672,2326.56640625,11.814859390258789,250.97799682617188,1.620556354522705,170.41519165039062,2.7508482933044434,96.04241943359375,-18.07543182373047,110.08419036865234,-20.28913116455078,134.4864044189453,-18.07366180419922,107.39097595214844,-22.249370574951172,145.97169494628906,-25.305482864379883,151.20953369140625,-22.60077667236328,145.9303436279297,-16.24827003479004,128.29566955566406,-11.532894134521484,80.71435546875,-10.090993881225586,82.71516418457031,-7.148899555206299,102.68245697021484,-3.587150812149048,134.5557861328125,-1.7331385612487793,120.7218017578125,1.0790958404541016,87.73291015625,3.934946060180664,98.4290542602539,4.854203224182129,124.5164566040039
.\wav-Data\Blues\Blues\Duke Of Earl.wav,155.31827664399094,0.33735257387161255,0.09640982747077942,0.187518909573555,0.006852608639746904,652.2401704695404,48528.673650462784,768.2336944571452,87713.06117260075,1107.0078103103979,288418.82460679923,0.038670269291853514,0.001528202618813237,-1.476886041018588e-06,0.03671326860785484,-3.237398050259799e-05,0.001076423330232501,103.359375,-231.40306091308594,9925.4931640625,196.90005493164062,2376.673583984375,-14.194537162780762,395.6995849609375,23.925382614135742,215.1405487060547,1.7810118198394775,120.38477325439453,-5.809556484222412,60.760826110839844,-3.6088168621063232,45.73173522949219,-5.191908359527588,65.42257690429688,-7.949242115020752,70.4286880493164,-15.68940544128418,105.81990814208984,-13.052105903625488,62.31852722167969,-12.53929615020752,64.39459991455078,-11.282106399536133,64.06587219238281,-9.419787406921387,58.0433464050293,-10.51221752166748,51.940948486328125,-7.997338771820068,40.25623321533203,-6.166803359985352,54.682762145996094,-3.497180461883545,53.26101303100586,2.228806972503662,72.46685028076172,1.634894609451294,123.42866516113281
